Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,80.0,-36.0,-0.15,-33.0,-25.0,-0.0,-21.0,-0.09,0
2012,108.0,-17.0,-0.07,-12.0,-38.0,-0.0,-21.0,-0.08,52
2013,126.0,-21.0,-0.06,-17.0,-24.0,-0.0,-15.0,-0.05,-23
2014,132.0,-14.0,-0.93,-10.0,-13.0,-0.0,-14.0,-0.93,33
2015,114.0,-29.0,-1.83,-27.0,-18.0,-0.0,-22.0,-1.38,-107
2016,82.0,-23.0,-1.28,-21.0,-1.0,-0.0,-25.0,-1.39,20
2017,75.0,-23.0,-0.73,-21.0,-2.0,-0.0,-18.0,-0.56,0
2018,81.0,-9.0,-0.18,-6.0,-5.0,-0.0,-12.0,-0.24,60
2019,22.0,-14.0,-0.2,-12.0,-1.0,-0.0,-23.0,-0.35,-55
2020,78.0,-16.0,-1.66,-10.0,17.0,0.0,-25.0,-3.13,-14
