Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,517.0,87.0,1.06,85.0,0.0,0.0,284.0,3.46,0
2010,1048.0,220.0,2.31,387.0,-216.0,-0.0,655.0,6.89,152
2011,1048.0,258.0,2.62,445.0,-354.0,-0.0,388.0,3.92,17
2012,1042.0,269.0,2.65,476.0,-470.0,-0.0,352.0,3.49,4
2013,1032.0,259.0,2.49,455.0,-411.0,-0.0,340.0,3.27,-3
2014,1068.0,261.0,2.45,448.0,-363.0,-0.0,323.0,3.05,0
2015,1087.0,266.0,2.45,458.0,-361.0,-0.0,266.0,2.46,1
2016,1152.0,275.0,2.63,471.0,-392.0,-0.0,421.0,4.01,3
2017,1243.0,317.0,3.02,503.0,-437.0,-0.0,406.0,3.87,15
2018,1322.0,437.0,3.95,607.0,-499.0,-0.0,531.0,4.83,37
2019,1347.0,422.0,3.71,599.0,-489.0,-0.0,472.0,4.18,-3
