Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3107.0,149.0,3.31,230.0,315.0,1.37,72.0,1.6,0
2011,3875.0,36.0,0.8,58.0,91.0,1.57,206.0,4.58,-75
2012,4527.0,54.0,1.22,73.0,285.0,3.9,396.0,9.0,49
2013,4727.0,250.0,5.68,378.0,417.0,1.1,362.0,8.23,362
2014,5000.0,279.0,6.34,432.0,530.0,1.23,552.0,12.55,11
2015,4987.0,329.0,7.65,480.0,465.0,0.97,425.0,9.88,17
2016,4801.0,155.0,3.7,233.0,504.0,2.16,728.0,17.33,-52
2017,5134.0,185.0,4.4,345.0,410.0,1.19,686.0,16.33,19
2018,4468.0,389.0,9.03,359.0,-243.0,-0.0,537.0,12.49,110
2019,4748.0,423.0,10.57,446.0,438.0,0.98,591.0,14.78,8
2020,4770.0,261.0,6.47,425.0,564.0,1.33,590.0,15.53,-38
