Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,3109.0,447.0,1.39,979.0,-349.0,-0.0,630.0,1.96,0
2010,3403.0,574.0,1.81,1173.0,-624.0,-0.0,868.0,2.75,28
2011,3449.0,634.0,2.06,1343.0,-422.0,-0.0,800.0,2.61,10
2012,3808.0,792.0,2.67,1430.0,-245.0,-0.0,1060.0,3.58,24
2013,3946.0,858.0,2.9,1447.0,-1162.0,-0.0,1171.0,3.94,8
2014,4243.0,907.0,3.18,1528.0,-1415.0,-0.0,1260.0,4.42,5
2015,4192.0,365.0,1.3,1068.0,-1197.0,-0.0,1328.0,4.73,-59
2016,4694.0,979.0,3.74,1476.0,-80.0,-0.0,938.0,3.58,168
2017,5177.0,971.0,3.77,1634.0,-289.0,-0.0,1369.0,5.33,0
2018,5964.0,1211.0,4.64,1776.0,-1278.0,-0.0,1988.0,7.62,24
2019,14017.0,1557.0,5.88,2069.0,-2304.0,-0.0,2169.0,8.22,28
2020,14360.0,1631.0,6.16,2151.0,-1855.0,-0.0,2173.0,8.23,4
