Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3460.0,206.0,5.56,428.0,920.0,2.15,31.0,0.84,0
2011,4245.0,176.0,4.51,459.0,1393.0,3.03,18.0,0.46,-14
2012,4127.0,122.0,-0.12,428.0,1185.0,2.77,306.0,-0.29,-30
2013,4217.0,145.0,2.49,485.0,1203.0,2.48,117.0,2.02,18
2014,4238.0,44.0,1.12,394.0,1067.0,2.71,139.0,3.56,-69
2015,3615.0,66.0,1.69,322.0,1081.0,3.36,71.0,1.82,49
2016,3322.0,75.0,1.92,342.0,922.0,2.7,198.0,5.08,13
2017,3636.0,133.0,3.42,379.0,824.0,2.17,208.0,5.33,77
2018,3872.0,228.0,5.85,476.0,816.0,1.71,114.0,2.92,71
2019,4594.0,192.0,8.34,600.0,2674.0,4.46,233.0,10.13,-15
2020,4809.0,193.0,7.57,656.0,2718.0,4.14,250.0,5.21,0
