Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,337.0,25.0,0.44,59.0,0.0,0.0,23.0,0.41,0
2010,730.0,64.0,1.08,139.0,274.0,1.97,68.0,1.17,155
2011,779.0,27.0,0.46,107.0,432.0,4.04,65.0,1.16,-57
2012,830.0,39.0,0.72,127.0,423.0,3.33,-9.0,-0.17,44
2013,695.0,-22.0,0.65,65.0,272.0,4.18,10.0,-0.29,-156
2014,795.0,32.0,0.52,114.0,558.0,4.89,45.0,0.75,245
2015,881.0,-5.0,0.62,143.0,666.0,4.66,72.0,-9.0,-115
2016,990.0,73.0,0.96,190.0,563.0,2.96,70.0,0.93,1562
2017,1186.0,63.0,0.83,136.0,1689.0,12.42,71.0,0.95,-13
2018,1471.0,59.0,0.71,234.0,1215.0,5.19,123.0,1.52,-6
2019,1516.0,49.0,0.56,216.0,1150.0,5.32,162.0,1.88,-16
