Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,300.0,67.0,0.99,68.0,0.0,0.0,51.0,0.75,0
2010,561.0,129.0,1.9,253.0,2265.0,8.95,164.0,2.41,92
2011,524.0,125.0,1.87,248.0,1771.0,7.14,163.0,2.43,-3
2012,500.0,105.0,1.56,219.0,1785.0,8.15,104.0,1.55,-16
2013,496.0,124.0,1.85,256.0,2097.0,8.19,161.0,2.4,18
2014,523.0,151.0,2.25,281.0,1852.0,6.59,152.0,2.27,21
2015,505.0,134.0,2.03,259.0,1221.0,4.71,186.0,2.82,-11
2016,504.0,131.0,1.98,246.0,1128.0,4.59,168.0,2.55,-2
2017,525.0,156.0,2.36,268.0,1443.0,5.38,185.0,2.8,19
2018,560.0,202.0,3.04,299.0,779.0,2.61,140.0,2.12,29
2019,586.0,203.0,3.1,308.0,741.0,2.41,283.0,4.35,0
