Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,2971.0,208.0,0.54,582.0,0.0,0.0,0.0,0.0,0
2009,0.0,0.0,0.0,0.0,4824.0,0.0,0.0,0.0,-100
2010,10303.0,985.0,2.19,3364.0,0.0,0.0,766.0,1.73,9849900
2011,17216.0,1859.0,3.56,5375.0,14805.0,2.75,349.0,0.67,88
2012,12132.0,1531.0,2.59,4273.0,17702.0,4.14,-341.0,-0.58,-17
2013,7263.0,1130.0,2.49,3415.0,19564.0,5.73,-773.0,-1.71,-26
2014,7852.0,1737.0,2.59,3960.0,17292.0,4.37,-271.0,-0.41,53
2015,7669.0,682.0,2.47,3881.0,18989.0,4.89,-918.0,-3.34,-60
2016,7517.0,1902.0,2.77,4444.0,18845.0,4.24,-30.0,-0.04,178
2017,7447.0,1128.0,1.62,3918.0,20741.0,5.29,-672.0,-0.98,-40
2018,7785.0,1827.0,2.55,4420.0,21299.0,4.82,-417.0,-0.59,61
2019,7754.0,1797.0,2.47,4461.0,22055.0,4.94,-592.0,-0.81,-1
