Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1068.0,149.0,4.65,269.0,395.0,1.47,129.0,4.03,0
2011,1104.0,147.0,4.59,282.0,352.0,1.25,145.0,4.53,-1
2012,941.0,87.0,2.63,193.0,381.0,1.97,19.0,0.58,-40
2013,1127.0,129.0,3.9,264.0,318.0,1.2,117.0,3.55,48
2014,1281.0,216.0,6.55,389.0,359.0,0.92,118.0,3.58,67
2015,1097.0,158.0,4.79,314.0,664.0,2.11,-79.0,-2.39,-26
2016,1136.0,161.0,4.87,264.0,1247.0,4.72,-13.0,-0.39,1
2017,1362.0,43.0,1.31,277.0,1326.0,4.79,33.0,1.0,-73
2018,2985.0,68.0,2.05,276.0,1337.0,4.84,94.0,2.85,58
2019,2139.0,62.0,1.87,292.0,1381.0,4.73,64.0,1.94,-8
