Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,379.0,50.0,1.61,35.0,0.0,0.0,20.0,0.65,0
2012,1180.0,108.0,3.48,167.0,328.0,1.96,88.0,2.84,115
2013,1287.0,113.0,3.64,182.0,245.0,1.35,72.0,2.32,4
2014,1315.0,85.0,2.66,150.0,121.0,0.81,114.0,3.56,-24
2015,1442.0,129.0,4.45,202.0,420.0,2.08,173.0,5.97,51
2016,1391.0,99.0,3.53,150.0,394.0,2.63,169.0,6.04,-23
2017,1405.0,139.0,5.15,205.0,462.0,2.25,211.0,7.81,40
2018,1488.0,43.0,1.6,202.0,268.0,1.33,209.0,7.74,-69
2019,1562.0,167.0,6.41,228.0,308.0,1.35,171.0,6.58,288
2020,1584.0,170.0,6.8,233.0,302.0,1.3,159.0,6.36,1
