Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1402.0,-731.0,-0.93,-77.0,0.0,0.0,95.0,0.12,0
2010,8482.0,1900.0,2.14,4085.0,-553.0,-0.0,2574.0,2.9,359
2011,8788.0,190.0,0.19,1685.0,-159.0,-0.0,61.0,0.06,-90
2012,8234.0,-1031.0,-1.03,1639.0,703.0,0.43,415.0,0.42,-642
2013,9073.0,1194.0,1.16,3428.0,2936.0,0.86,369.0,0.36,215
2014,16358.0,3079.0,2.91,5332.0,1977.0,0.37,2592.0,2.45,157
2015,16192.0,2899.0,2.71,5750.0,3820.0,0.66,1187.0,1.11,-5
2016,12399.0,-275.0,-0.26,3220.0,5512.0,1.71,-2649.0,-2.56,-109
2017,20322.0,5090.0,4.68,9742.0,5706.0,0.59,3419.0,3.14,1950
2018,30391.0,14138.0,11.5,19389.0,-2166.0,-0.0,8521.0,6.93,177
2019,23406.0,6358.0,3.98,12444.0,-2104.0,-0.0,3409.0,2.14,-55
2020,19599.0,2352.0,1.68,6435.0,-2056.0,-0.0,526.0,0.46,-63
