Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,7393.0,495.0,1.51,945.0,0.0,0.0,427.0,1.32,0
2009,13006.0,475.0,1.47,1315.0,3219.0,2.45,1551.0,4.83,-4
2010,13999.0,663.0,2.03,1729.0,2669.0,1.54,532.0,1.64,39
2011,12759.0,369.0,1.13,825.0,2482.0,3.01,1020.0,3.15,-44
2012,11986.0,1042.0,3.41,1433.0,2520.0,1.76,970.0,3.2,182
2013,12349.0,651.0,2.2,1441.0,1583.0,1.1,874.0,2.97,-37
2014,12889.0,949.0,3.49,1764.0,2518.0,1.43,754.0,2.79,45
2015,13298.0,681.0,2.54,1834.0,3481.0,1.9,660.0,2.49,-28
2016,13507.0,1490.0,5.73,2049.0,2355.0,1.15,1397.0,5.39,118
2017,14196.0,1311.0,5.14,1719.0,2515.0,1.46,1304.0,5.13,-12
2018,15666.0,1356.0,5.47,1972.0,3187.0,1.62,1064.0,4.31,3
2019,15857.0,1435.0,5.83,2029.0,3693.0,1.82,1074.0,4.38,5
