Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,7464.0,1072.0,0.16,1510.0,0.0,0.0,5301.0,0.84,0
2009,42905.0,8235.0,1.27,12800.0,-23464.0,-0.0,9015.0,1.42,667
2010,65225.0,14013.0,2.15,19567.0,-25620.0,-0.0,16590.0,2.56,70
2011,108249.0,25922.0,3.94,36019.0,-25952.0,-0.0,33269.0,5.07,84
2012,156508.0,41733.0,6.29,59040.0,-29129.0,-0.0,42561.0,6.43,60
2013,170910.0,37037.0,5.66,56912.0,-23586.0,-0.0,45501.0,6.98,-11
2014,182795.0,39510.0,6.43,61429.0,10218.0,0.17,50142.0,8.19,6
2015,233715.0,53394.0,9.21,83772.0,22728.0,0.27,70019.0,12.09,35
2016,215639.0,45687.0,8.28,71877.0,19877.0,0.28,53497.0,9.73,-14
2017,229234.0,48351.0,9.2,74246.0,41499.0,0.56,51774.0,9.86,5
2018,265595.0,59531.0,11.89,83806.0,48218.0,0.58,64121.0,12.82,23
2019,260174.0,55256.0,11.87,78284.0,7510.0,0.1,58896.0,12.67,-7
2020,267981.0,57215.0,12.69,78805.0,15456.0,0.2,66636.0,15.13,3
