Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,180.0,-10.0,-0.45,31.0,130.0,4.19,-1.0,-0.05,0
2012,211.0,7.0,0.33,44.0,167.0,3.8,-31.0,-1.41,170
2013,243.0,9.0,0.41,50.0,156.0,3.12,-23.0,-1.05,28
2014,285.0,13.0,0.52,63.0,297.0,4.71,-21.0,-0.84,44
2015,302.0,13.0,0.5,78.0,353.0,4.53,-34.0,-1.31,0
2016,284.0,-4.0,-0.16,50.0,343.0,6.86,33.0,1.27,-130
2017,275.0,-2.0,-0.08,57.0,348.0,6.11,10.0,0.38,49
2018,345.0,-10.0,-0.38,62.0,406.0,6.55,32.0,1.23,-402
2019,375.0,1.0,1.0,83.0,401.0,4.83,7.0,7.0,110
2020,423.0,19.0,4.48,98.0,388.0,3.96,45.0,1.45,1781
