Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,466.0,26.0,0.6,86.0,302.0,3.51,51.0,1.19,0
2011,460.0,14.0,0.33,57.0,286.0,5.02,27.0,0.63,-46
2012,492.0,18.0,0.41,60.0,260.0,4.33,36.0,0.82,28
2013,641.0,54.0,1.17,122.0,486.0,3.98,72.0,1.57,199
2014,896.0,122.0,2.49,231.0,374.0,1.62,110.0,2.24,125
2015,1064.0,185.0,3.78,295.0,505.0,1.71,123.0,2.51,51
2016,1141.0,150.0,3.07,291.0,502.0,1.73,175.0,3.57,-18
2017,1209.0,197.0,4.2,365.0,680.0,1.86,276.0,5.87,31
2018,1385.0,255.0,5.31,369.0,611.0,1.66,206.0,4.29,29
2019,1391.0,68.0,1.46,191.0,683.0,3.58,183.0,3.98,-73
2020,1418.0,-129.0,-2.81,-62.0,804.0,0.0,249.0,6.07,-289
