Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,354.0,43.0,1.43,234.0,0.0,0.0,-1.0,-0.03,0
2011,378.0,-38.0,-1.27,-28.0,-72.0,-0.0,-8.0,-0.27,-188
2012,286.0,32.0,1.23,36.0,-18.0,-0.0,-33.0,-1.27,184
2013,311.0,59.0,2.36,71.0,-5.0,-0.0,-5.0,-0.2,84
2014,330.0,61.0,2.44,81.0,116.0,1.43,-10.0,-0.4,3
2015,532.0,41.0,1.71,75.0,105.0,1.4,2.0,0.08,-32
2016,523.0,49.0,2.89,63.0,91.0,1.44,-24.0,-1.41,19
2017,467.0,-8.0,-0.46,5.0,220.0,44.0,-23.0,-1.35,-116
2018,478.0,-58.0,-4.15,-64.0,189.0,0.0,42.0,3.0,-625
2019,499.0,-44.0,-3.15,-45.0,262.0,0.0,-22.0,-1.57,24
