Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,368.0,31.0,2.06,91.0,0.0,0.0,0.0,0.0,0
2011,262.0,20.0,1.41,96.0,234.0,2.44,90.0,6.43,-34
2012,277.0,51.0,3.17,109.0,129.0,1.18,157.0,9.81,147
2013,291.0,347.0,20.38,112.0,-356.0,-0.0,-179.0,-10.53,569
2014,335.0,57.0,3.15,136.0,-288.0,-0.0,21.0,1.17,-83
2015,353.0,31.0,1.82,135.0,-360.0,-0.0,80.0,4.71,-44
2016,454.0,23.0,1.53,124.0,-122.0,-0.0,-11.0,-0.73,-25
2017,480.0,48.0,3.99,141.0,-60.0,-0.0,4.0,0.33,104
2018,449.0,33.0,2.06,144.0,-102.0,-0.0,-64.0,-4.0,-30
2019,875.0,2.0,0.12,97.0,-77.0,-0.0,15.0,1.0,-91
