Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,68.0,5.0,0.09,6.0,-17.0,-0.0,3.0,0.05,0
2012,81.0,67.0,1.02,9.0,-23.0,-0.0,4.0,0.06,1237
2013,102.0,11.0,0.14,25.0,-51.0,-0.0,23.0,0.32,-83
2014,126.0,4.0,0.06,6.0,-106.0,-0.0,9.0,0.12,-63
2015,160.0,4.0,0.04,9.0,-176.0,-0.0,14.0,0.16,0
2016,207.0,-4.0,-0.04,3.0,-162.0,-0.0,17.0,0.19,-199
2017,252.0,-3.0,-0.03,4.0,-174.0,-0.0,14.0,0.16,24
2018,295.0,-104.0,-1.13,-21.0,-151.0,-0.0,1.0,0.01,-3378
2019,261.0,-87.0,-0.9,-47.0,-129.0,-0.0,-46.0,-0.49,16
2020,416.0,-149.0,-1.5,-75.0,73.0,0.0,-124.0,-1.24,-71
