Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1854.0,726.0,5.22,1179.0,0.0,0.0,279.0,2.01,0
2009,3629.0,1375.0,9.87,2259.0,723.0,0.32,1146.0,8.24,89
2010,3320.0,953.0,6.89,1814.0,419.0,0.23,1035.0,7.5,-30
2011,3321.0,960.0,6.94,1645.0,260.0,0.16,652.0,4.72,0
2012,2985.0,719.0,5.19,1354.0,11.0,0.01,747.0,5.41,-25
2013,2919.0,546.0,3.94,1185.0,396.0,0.33,115.0,0.83,-24
2014,2813.0,384.0,2.81,1031.0,1994.0,1.93,-1021.0,-7.51,-29
2015,2418.0,-274.0,3.47,203.0,2135.0,10.52,-82.0,1.04,-171
2016,1598.0,-373.0,2.26,1.0,1928.0,1928.0,215.0,-1.3,-36
2017,1485.0,17.0,1.21,472.0,1596.0,3.38,370.0,26.43,104
2018,1081.0,-180.0,1.17,218.0,1520.0,6.97,78.0,-0.51,-1158
2019,2940.0,-355.0,-2.58,70.0,1819.0,25.99,-298.0,-2.18,-97
