Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,2803.0,111.0,0.74,388.0,1383.0,3.56,180.0,1.2,0
2012,2948.0,152.0,1.1,406.0,1429.0,3.52,246.0,1.78,36
2013,2973.0,121.0,0.88,372.0,1440.0,3.87,125.0,0.92,-20
2014,3063.0,126.0,0.98,359.0,1549.0,4.31,77.0,0.6,4
2015,3742.0,134.0,1.05,417.0,2371.0,5.69,25.0,0.2,6
2016,4284.0,122.0,0.95,502.0,2599.0,5.18,185.0,1.46,-8
2017,4442.0,219.0,1.72,525.0,2577.0,4.91,7.0,0.05,79
2018,5079.0,312.0,1.13,639.0,3117.0,4.88,327.0,1.21,42
2019,10892.0,244.0,1.85,1066.0,3109.0,2.92,287.0,2.21,-21
2020,10982.0,261.0,1.99,1081.0,-56.0,-0.0,300.0,2.33,6
