Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,210.0,2.0,0.03,19.0,0.0,0.0,0.0,0.0,0
2011,916.0,3.0,0.03,68.0,90.0,1.32,56.0,0.97,32
2012,992.0,-4.0,-0.08,59.0,41.0,0.69,50.0,0.85,-174
2013,1376.0,164.0,2.04,59.0,501.0,8.49,13.0,0.16,5618
2014,1601.0,-48.0,-0.83,86.0,516.0,6.0,107.0,1.88,-128
2015,1707.0,-16.0,-0.26,102.0,430.0,4.22,34.0,0.56,68
2016,1759.0,17.0,0.45,162.0,253.0,1.56,113.0,2.97,220
2017,1876.0,-11.0,0.86,194.0,61.0,0.31,185.0,-14.23,-155
2018,1894.0,136.0,1.75,293.0,-110.0,-0.0,209.0,2.71,1471
2019,1980.0,139.0,1.69,294.0,-296.0,-0.0,219.0,2.7,2
2020,1965.0,132.0,1.6,285.0,-268.0,-0.0,217.0,2.61,-5
