Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,135.0,17.0,0.45,16.0,0.0,0.0,-375.0,-9.87,0
2011,319.0,73.0,1.98,96.0,1389.0,14.47,-813.0,-21.97,329
2012,381.0,113.0,2.89,146.0,1597.0,10.94,-810.0,-20.77,54
2013,455.0,119.0,2.89,144.0,1008.0,7.0,781.0,19.05,5
2014,517.0,134.0,3.03,274.0,1403.0,5.12,148.0,3.36,12
2015,603.0,143.0,3.09,297.0,1785.0,6.01,63.0,1.37,6
2016,700.0,153.0,3.31,261.0,2281.0,8.74,-727.0,-15.8,6
2017,834.0,195.0,1.95,352.0,3016.0,8.57,120.0,1.2,27
2018,990.0,298.0,5.96,411.0,4081.0,9.93,-687.0,-13.74,52
2019,1070.0,320.0,6.4,442.0,2634.0,5.96,-256.0,-5.12,7
2020,1045.0,222.0,4.44,321.0,5133.0,15.99,1366.0,27.32,-30
