Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,671.0,-25.0,-1.25,2.0,0.0,0.0,54.0,2.7,0
2011,1553.0,-161.0,-4.02,-106.0,-240.0,-0.0,43.0,1.08,-544
2012,1148.0,11.0,0.27,19.0,56.0,2.95,-287.0,-7.18,106
2013,1151.0,59.0,1.48,73.0,20.0,0.27,72.0,1.8,435
2014,1171.0,106.0,2.67,38.0,14.0,0.37,74.0,1.85,79
2015,1367.0,49.0,1.2,81.0,42.0,0.52,147.0,3.59,-53
2016,1403.0,21.0,0.5,33.0,71.0,2.15,112.0,2.73,-57
2017,1420.0,-10.0,-0.23,45.0,31.0,0.69,66.0,1.57,-147
2018,1274.0,13.0,0.31,21.0,63.0,3.0,-13.0,-0.31,230
2019,1408.0,86.0,1.99,116.0,44.0,0.38,-43.0,-1.0,561
