Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1003.0,58.0,0.8,130.0,-30.0,-0.0,74.0,1.03,0
2011,1107.0,64.0,0.89,136.0,-16.0,-0.0,58.0,0.81,10
2012,1261.0,71.0,1.0,155.0,-29.0,-0.0,63.0,0.89,10
2013,1421.0,82.0,1.15,169.0,-43.0,-0.0,63.0,0.89,15
2014,1581.0,89.0,1.27,187.0,-35.0,-0.0,67.0,0.96,8
2015,1806.0,100.0,1.42,212.0,-33.0,-0.0,55.0,0.79,12
2016,1988.0,118.0,1.67,254.0,-59.0,-0.0,92.0,1.3,17
2017,2218.0,137.0,1.93,278.0,-98.0,-0.0,124.0,1.75,16
2018,2476.0,162.0,2.26,287.0,-208.0,-0.0,196.0,2.76,18
2019,2754.0,180.0,2.55,326.0,-107.0,-0.0,161.0,2.3,11
