Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,19.0,-4.0,-0.06,-4.0,0.0,0.0,3.0,0.05,0
2011,26.0,-25.0,-0.46,-18.0,-28.0,-0.0,-9.0,-0.17,-526
2012,41.0,-6.0,0.0,-4.0,-24.0,-0.0,-9.0,0.02,75
2013,-1.0,-2.0,0.14,1.0,-19.0,-0.0,0.0,0.0,66
2014,28.0,-16.0,0.12,-12.0,-28.0,-0.0,-9.0,0.08,-704
2015,43.0,-11.0,0.01,-7.0,-98.0,-0.0,66.0,-0.12,31
2016,48.0,4.0,0.12,7.0,-98.0,-0.0,-1.0,-0.03,136
2017,56.0,18.0,0.3,11.0,-95.0,-0.0,-5.0,-0.09,348
2018,60.0,20.0,0.41,12.0,-94.0,-0.0,3.0,0.06,11
2019,164.0,9.0,0.15,15.0,-58.0,-0.0,-1.0,-0.02,-55
2020,185.0,8.0,0.13,14.0,-40.0,-0.0,-1.0,-0.02,-11
