Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,836.0,28.0,0.99,73.0,120.0,1.64,16.0,0.57,0
2009,1076.0,59.0,2.16,127.0,74.0,0.58,75.0,2.78,110
2010,1124.0,53.0,2.01,116.0,53.0,0.46,158.0,6.08,-10
2011,1216.0,56.0,1.12,117.0,33.0,0.28,77.0,1.54,5
2012,1341.0,64.0,1.34,131.0,72.0,0.55,66.0,1.4,14
2013,1437.0,71.0,1.59,140.0,144.0,1.03,57.0,1.3,10
2014,1596.0,75.0,1.81,155.0,210.0,1.35,78.0,1.9,5
2015,1635.0,80.0,2.0,161.0,234.0,1.45,136.0,3.4,6
2016,3425.0,108.0,2.89,203.0,284.0,1.4,103.0,2.78,34
2017,1781.0,103.0,2.84,192.0,444.0,2.31,87.0,2.42,-4
2018,1572.0,4.0,0.13,76.0,588.0,7.74,37.0,1.16,-96
2019,1617.0,7.0,0.22,70.0,340.0,4.86,30.0,0.97,74
