Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,36.0,-40.0,-8.0,-18.0,0.0,0.0,-19.0,-3.8,0
2011,146.0,-177.0,-4.02,-165.0,-58.0,-0.0,-185.0,-4.2,-351
2012,72.0,-204.0,-3.65,-389.0,34.0,0.0,-203.0,-3.63,-15
2013,39.0,-233.0,-3.11,-184.0,56.0,0.0,-111.0,-1.48,-14
2014,42.0,2.0,0.01,69.0,74.0,1.07,-86.0,-0.71,101
2015,31.0,-216.0,-1.71,-61.0,96.0,0.0,-87.0,-0.69,-7242
2016,65.0,-95.0,-0.36,-29.0,125.0,0.0,-84.0,-0.32,56
2017,141.0,-70.0,-2.19,-13.0,40.0,0.0,-103.0,-3.22,26
2018,95.0,-229.0,-229.0,-147.0,122.0,0.0,-119.0,-119.0,-230
2019,199.0,-241.0,-2.37,-119.0,92.0,0.0,-159.0,-1.57,-5
