Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,120.0,19.0,0.51,14.0,0.0,0.0,10.0,0.27,0
2011,194.0,11.0,0.32,21.0,-173.0,-0.0,22.0,0.63,-42
2012,212.0,14.0,0.4,25.0,-160.0,-0.0,5.0,0.14,27
2013,236.0,21.0,0.54,35.0,-226.0,-0.0,44.0,1.16,49
2014,281.0,34.0,0.87,49.0,-238.0,-0.0,65.0,1.67,61
2015,331.0,33.0,0.84,55.0,-234.0,-0.0,55.0,1.38,-2
2016,387.0,51.0,1.24,70.0,-267.0,-0.0,68.0,1.66,54
2017,469.0,64.0,1.49,99.0,-298.0,-0.0,67.0,1.56,25
2018,580.0,103.0,2.32,130.0,-376.0,-0.0,119.0,2.7,60
2019,626.0,107.0,2.36,127.0,-454.0,-0.0,130.0,2.89,3
