Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3851.0,379.0,2.13,898.0,3588.0,4.0,488.0,2.74,0
2011,4254.0,417.0,2.57,956.0,3873.0,4.05,795.0,4.91,10
2012,4534.0,399.0,2.8,1045.0,4367.0,4.18,797.0,5.57,-4
2013,5009.0,433.0,3.26,1132.0,4647.0,4.11,776.0,5.83,8
2014,5281.0,529.0,4.23,1181.0,4870.0,4.12,760.0,6.08,22
2015,4878.0,612.0,5.18,1138.0,5010.0,4.4,858.0,7.27,15
2016,4926.0,612.0,5.62,1196.0,5328.0,4.45,852.0,7.82,0
2017,5076.0,872.0,8.47,951.0,5907.0,6.21,873.0,8.48,42
2018,3931.0,672.0,6.84,699.0,5020.0,7.18,355.0,3.62,-22
2019,4043.0,507.0,5.48,956.0,5220.0,5.46,350.0,3.8,-24
