Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,86.0,-1.0,0.03,3.0,0.0,0.0,3.0,-0.09,0
2011,230.0,-15.0,0.01,-2.0,-32.0,-0.0,20.0,-0.04,-1415
2012,254.0,-11.0,0.01,13.0,-53.0,-0.0,36.0,-0.1,26
2013,284.0,-3.0,0.03,24.0,-57.0,-0.0,38.0,-0.38,72
2014,328.0,-9.0,0.02,8.0,-30.0,-0.0,42.0,-0.14,-201
2015,269.0,-77.0,0.04,-44.0,0.0,0.0,53.0,-0.03,-756
2016,407.0,-115.0,0.03,-61.0,-100.0,-0.0,-62.0,0.03,-49
2017,415.0,-279.0,0.03,-224.0,-31.0,-0.0,-62.0,0.01,-142
2018,417.0,-157.0,0.02,-81.0,133.0,0.0,-83.0,0.03,43
2019,387.0,-337.0,-5.32,-261.0,150.0,0.0,-12.0,-0.19,-114
