Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,84.0,2.0,0.16,5.0,-19.0,-0.0,-36.0,-3.0,0
2011,204.0,20.0,1.54,44.0,-255.0,-0.0,137.0,10.54,895
2012,216.0,29.0,2.07,59.0,-513.0,-0.0,162.0,11.57,44
2013,325.0,47.0,2.35,94.0,-589.0,-0.0,228.0,11.4,62
2014,419.0,73.0,3.05,157.0,-128.0,-0.0,28.0,1.17,55
2015,441.0,97.0,4.04,182.0,-123.0,-0.0,-149.0,-6.21,32
2016,453.0,100.0,4.17,182.0,-146.0,-0.0,-579.0,-24.13,3
2017,556.0,86.0,2.97,203.0,-39.0,-0.0,-455.0,-15.69,-14
2018,658.0,178.0,4.93,266.0,15.0,0.06,-124.0,-3.44,106
2019,645.0,185.0,5.43,268.0,553.0,2.06,-200.0,-5.88,3
2020,662.0,165.0,4.86,241.0,1057.0,4.39,-196.0,-5.94,-10
