Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,201.0,-56.0,0.3,-5.0,-73.0,-0.0,13.0,-0.07,0
2012,81.0,-22.0,0.31,-34.0,-96.0,-0.0,-24.0,0.35,61
2013,93.0,0.0,0.0,-4.0,-81.0,-0.0,-12.0,-12.0,104
2014,98.0,17.0,1.0,4.0,-98.0,-0.0,-3.0,-0.18,1682
2015,101.0,-10.0,-10.0,-5.0,-74.0,-0.0,-7.0,-7.0,-149
2016,118.0,-4.0,-4.0,0.0,-59.0,0.0,1.0,1.0,66
2017,125.0,-10.0,-10.0,-1.0,-48.0,-0.0,0.0,0.0,-201
2018,126.0,-7.0,-7.0,4.0,-38.0,-0.0,-1.0,-1.0,33
2019,140.0,-11.0,-11.0,3.0,-39.0,-0.0,3.0,3.0,-66
2020,164.0,-8.0,-3.2,6.0,-41.0,-0.0,17.0,0.74,29
