Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,86.0,34.0,1.88,11.0,0.0,0.0,6.0,0.33,0
2012,230.0,18.0,0.43,30.0,-205.0,-0.0,10.0,0.24,-47
2013,299.0,25.0,0.4,35.0,-155.0,-0.0,24.0,0.39,38
2014,349.0,15.0,0.22,29.0,-444.0,-0.0,71.0,1.03,-40
2015,378.0,10.0,0.15,26.0,-571.0,-0.0,58.0,0.81,-33
2016,423.0,15.0,0.2,27.0,-627.0,-0.0,93.0,1.27,49
2017,513.0,21.0,0.28,46.0,-573.0,-0.0,129.0,1.72,39
2018,651.0,-26.0,-0.33,23.0,-762.0,-0.0,129.0,1.68,-223
2019,717.0,21.0,0.26,43.0,-807.0,-0.0,69.0,0.84,180
2020,699.0,-18.0,-0.21,11.0,-731.0,-0.0,82.0,1.0,-185
