Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,12.0,5.0,0.11,5.0,4.0,0.8,-25.0,-0.56,0
2012,4.0,1.0,0.02,1.0,5.0,5.0,1.0,0.02,-80
2013,66.0,19.0,0.42,20.0,40.0,2.0,-11.0,-0.24,1781
2014,122.0,31.0,0.7,33.0,103.0,3.12,-26.0,-0.58,63
2015,78.0,29.0,0.64,31.0,83.0,2.68,11.0,0.24,-6
2016,36.0,3.0,0.06,5.0,145.0,29.0,-77.0,-1.71,-89
2017,54.0,6.0,0.13,6.0,165.0,27.5,-25.0,-0.56,99
2018,62.0,5.0,0.11,10.0,154.0,15.4,2.0,0.04,-16
2019,-1.0,5.0,0.1,7.0,147.0,21.0,7.0,0.15,0
2020,-6.0,3.0,0.04,5.0,147.0,29.4,6.0,0.24,-40
