Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,783.0,114.0,2.08,282.0,0.0,0.0,197.0,3.58,0
2010,976.0,-32.0,-0.58,400.0,1570.0,3.93,112.0,2.04,-128
2011,1026.0,66.0,1.19,369.0,1520.0,4.12,129.0,2.35,306
2012,1067.0,102.0,1.85,380.0,1454.0,3.83,208.0,3.78,54
2013,1133.0,108.0,1.96,387.0,1402.0,3.62,221.0,4.02,5
2014,1158.0,103.0,1.87,363.0,1427.0,3.93,173.0,3.15,-4
2015,1233.0,113.0,2.02,347.0,1419.0,4.09,170.0,3.04,9
2016,1287.0,177.0,3.16,465.0,1414.0,3.04,199.0,3.55,56
2017,1320.0,215.0,3.84,477.0,1494.0,3.13,144.0,2.57,21
2018,1346.0,127.0,2.26,402.0,1557.0,3.87,161.0,2.88,-40
2019,1473.0,171.0,3.04,485.0,1970.0,4.06,73.0,1.3,34
