Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,40.0,-25.0,-0.95,-24.0,0.0,0.0,-10.0,-0.38,0
2011,91.0,-38.0,-1.44,-33.0,-115.0,-0.0,-35.0,-1.35,-52
2012,47.0,-52.0,0.52,-49.0,-325.0,-0.0,-83.0,0.83,-36
2013,0.0,-124.0,0.5,-120.0,-213.0,-0.0,-116.0,0.49,-138
2014,164.0,-17.0,2.13,6.0,-332.0,-0.0,116.0,-14.5,86
2015,107.0,-128.0,0.84,-123.0,-245.0,-0.0,-87.0,0.57,-653
2016,17.0,-29.0,1.92,-25.0,-92.0,-0.0,-152.0,10.13,77
2017,6.0,-40.0,-40.0,-37.0,-51.0,-0.0,-36.0,-36.0,-37
2018,23.0,-10.0,-10.0,-10.0,-57.0,-0.0,-3.0,-3.0,74
2019,5.0,-45.0,-0.78,-44.0,-42.0,-0.0,-43.0,-0.77,-350
