Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,309.0,16.0,1.45,41.0,8.0,0.2,3.0,0.27,0
2012,354.0,25.0,2.27,54.0,16.0,0.3,3.0,0.27,56
2013,283.0,4.0,0.36,20.0,6.0,0.3,19.0,1.73,-84
2014,262.0,3.0,0.27,18.0,-7.0,-0.0,17.0,1.55,-25
2015,263.0,11.0,0.99,25.0,-9.0,-0.0,9.0,0.82,265
2016,164.0,-12.0,-1.08,-14.0,-10.0,-0.0,-1.0,-0.09,-208
2017,166.0,-4.0,-0.36,-1.0,-10.0,-0.0,0.0,0.0,66
2018,239.0,8.0,0.72,20.0,-11.0,-0.0,3.0,0.27,300
2019,301.0,9.0,1.8,28.0,30.0,1.07,-15.0,-3.0,12
2020,267.0,-9.0,-0.32,6.0,38.0,6.33,-12.0,-0.92,-199
