Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,-10.0,-0.33,-7.0,0.0,0.0,0.0,0.0,0
2011,23.0,-4.0,4.0,-1.0,-11.0,-0.0,-8.0,8.0,66
2012,24.0,-5.0,5.0,-5.0,-9.0,-0.0,-1.0,1.0,-33
2013,16.0,-10.0,3.32,-9.0,-7.0,-0.0,-10.0,3.33,-125
2014,8.0,-9.0,2.98,-9.0,-17.0,-0.0,-11.0,3.67,11
2015,10.0,-3.0,-3.0,-3.0,-15.0,-0.0,-6.0,-6.0,74
2016,4.0,-9.0,-9.0,-9.0,0.0,0.0,-8.0,-8.0,-302
2017,10.0,-44.0,-44.0,-49.0,-3.0,-0.0,-20.0,-20.0,-438
2018,8.0,-38.0,-38.0,-43.0,-31.0,-0.0,-12.0,-12.0,13
2019,5.0,-19.0,-1.44,-20.0,-35.0,-0.0,-11.0,-0.85,51
