Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1533.0,62.0,1.1,125.0,0.0,0.0,119.0,2.13,0
2010,2584.0,115.0,2.12,241.0,159.0,0.66,144.0,2.67,85
2011,2840.0,87.0,1.8,230.0,419.0,1.82,36.0,0.75,-24
2012,2947.0,89.0,1.88,263.0,335.0,1.27,173.0,3.68,2
2013,3198.0,171.0,3.42,333.0,362.0,1.09,135.0,2.7,92
2014,3365.0,203.0,4.3,394.0,888.0,2.25,98.0,2.09,18
2015,3466.0,185.0,4.09,367.0,703.0,1.92,283.0,6.29,-8
2016,3641.0,275.0,6.37,486.0,817.0,1.68,293.0,6.81,48
2017,3838.0,304.0,7.22,558.0,935.0,1.68,229.0,5.45,10
2018,3882.0,357.0,8.91,570.0,994.0,1.74,402.0,10.05,17
2019,3805.0,407.0,10.42,595.0,1131.0,1.9,292.0,7.49,14
2020,3738.0,350.0,8.97,537.0,1399.0,2.61,348.0,9.16,-14
