Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,27.0,-42.0,-1.13,-16.0,0.0,0.0,81.0,2.19,0
2010,188.0,-12.0,-0.31,0.0,-228.0,0.0,-24.0,-0.63,73
2011,291.0,28.0,0.69,45.0,-285.0,-0.0,60.0,1.5,363
2012,304.0,152.0,3.81,33.0,-225.0,-0.0,42.0,1.05,427
2013,334.0,15.0,0.37,37.0,-268.0,-0.0,35.0,0.85,-89
2014,399.0,17.0,0.4,51.0,-16.0,-0.0,68.0,1.62,12
2015,490.0,10.0,0.23,59.0,-61.0,-0.0,33.0,0.77,-38
2016,517.0,-35.0,-0.78,4.0,173.0,43.25,29.0,0.64,-408
2017,587.0,-222.0,-4.94,-198.0,28.0,0.0,85.0,1.89,-550
2018,175.0,34.0,0.72,63.0,-96.0,-0.0,120.0,2.55,115
2019,192.0,-272.0,-5.78,-263.0,95.0,0.0,-215.0,-4.57,-874
