Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,74.0,17.0,0.61,14.0,0.0,0.0,-2.0,-0.07,0
2011,180.0,53.0,0.94,89.0,192.0,2.16,76.0,1.36,211
2012,202.0,61.0,1.1,109.0,124.0,1.14,104.0,1.86,15
2013,241.0,64.0,1.13,109.0,467.0,4.28,102.0,1.79,4
2014,360.0,111.0,0.85,221.0,829.0,3.75,243.0,1.85,73
2015,419.0,136.0,1.0,248.0,1483.0,5.98,194.0,1.43,22
2016,491.0,175.0,1.25,307.0,1364.0,4.44,215.0,1.54,28
2017,554.0,133.0,0.88,299.0,1648.0,5.51,170.0,1.13,-24
2018,662.0,300.0,1.72,386.0,1809.0,4.69,296.0,1.71,125
2019,661.0,288.0,1.71,383.0,965.0,2.52,233.0,1.4,-4
