Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,678.0,46.0,0.1,127.0,0.0,0.0,55.0,0.13,0
2009,1669.0,114.0,0.26,454.0,-83.0,-0.0,280.0,0.69,147
2010,2160.0,159.0,0.4,624.0,-149.0,-0.0,243.0,0.63,39
2011,3202.0,225.0,0.59,1216.0,-597.0,-0.0,268.0,0.71,41
2012,3608.0,16.0,0.21,1752.0,-547.0,-0.0,-16.0,-0.22,-92
2013,4372.0,110.0,0.25,2465.0,-699.0,-0.0,43.0,0.11,587
2014,5503.0,266.0,0.6,3179.0,-722.0,-0.0,-51.0,-0.12,141
2015,6778.0,121.0,0.26,3820.0,61.0,0.02,-836.0,-1.94,-54
2016,8829.0,184.0,0.41,5334.0,1631.0,0.31,-1578.0,-3.7,52
2017,11690.0,557.0,1.23,7051.0,3677.0,0.52,-1954.0,-4.39,202
2018,15792.0,1209.0,2.67,9301.0,6566.0,0.71,-2852.0,-6.32,117
2019,20154.0,1865.0,4.11,12006.0,9741.0,0.81,-3135.0,-6.95,54
2020,21401.0,2230.0,4.91,12806.0,9517.0,0.74,-2535.0,-5.61,19
