Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3147.0,106.0,3.52,248.0,276.0,1.11,187.0,6.23,0
2011,3576.0,143.0,4.6,308.0,245.0,0.8,216.0,6.97,34
2012,3772.0,166.0,5.92,356.0,519.0,1.46,253.0,9.04,16
2013,3680.0,149.0,6.46,325.0,531.0,1.63,234.0,10.17,-10
2014,3563.0,134.0,5.36,324.0,1215.0,3.75,188.0,7.52,-10
2015,3311.0,125.0,5.19,303.0,1027.0,3.39,211.0,8.79,-6
2016,3742.0,141.0,5.86,330.0,1406.0,4.26,222.0,9.25,12
2017,4353.0,162.0,6.48,372.0,1165.0,3.13,237.0,9.48,14
2018,4466.0,299.0,11.96,415.0,995.0,2.4,280.0,11.2,84
2019,4983.0,264.0,10.56,463.0,1592.0,3.44,508.0,20.32,-11
2020,5596.0,276.0,11.04,514.0,1433.0,2.79,387.0,15.48,4
