Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,2099.0,126.0,1.45,206.0,0.0,0.0,136.0,1.56,0
2010,4175.0,157.0,1.82,773.0,446.0,0.58,266.0,3.09,24
2011,4342.0,196.0,2.3,862.0,330.0,0.38,216.0,2.54,24
2012,4451.0,141.0,1.65,761.0,401.0,0.53,72.0,0.85,-28
2013,3917.0,143.0,1.7,951.0,487.0,0.51,-427.0,-5.08,1
2014,3890.0,-46.0,-0.55,460.0,916.0,1.99,-432.0,-5.14,-132
2015,4031.0,247.0,2.9,957.0,925.0,0.97,-26.0,-0.31,637
2016,3990.0,49.0,0.58,669.0,1043.0,1.56,58.0,0.68,-80
2017,3890.0,15.0,0.17,313.0,1238.0,3.96,4.0,0.05,-69
2018,3896.0,42.0,0.48,331.0,1127.0,3.4,143.0,1.66,179
