Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,221.0,-25.0,-0.41,-18.0,-95.0,-0.0,10.0,0.17,0
2012,407.0,-70.0,-0.99,-34.0,-64.0,-0.0,-48.0,-0.69,-187
2013,313.0,-102.0,-1.37,-65.0,24.0,0.0,-78.0,-1.07,-46
2014,368.0,-33.0,-0.43,-9.0,24.0,0.0,-10.0,-0.13,68
2015,378.0,-37.0,-0.45,-16.0,56.0,0.0,-21.0,-0.27,-12
2016,396.0,-25.0,0.0,-3.0,43.0,0.0,24.0,-0.01,33
2017,382.0,-28.0,0.0,-6.0,69.0,0.0,-3.0,0.0,-12
2018,402.0,-22.0,0.0,-10.0,48.0,0.0,12.0,-0.01,22
2019,417.0,-15.0,-15.0,-2.0,83.0,0.0,-32.0,-32.0,33
2020,506.0,-1.0,-1.99,12.0,87.0,7.25,-10.0,-0.11,100
