Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3.0,-1.0,-0.08,0.0,0.0,0.0,0.0,0.0,0
2011,34.0,2.0,0.12,4.0,0.0,0.0,-3.0,-0.17,302
2012,42.0,0.0,0.0,0.0,1.0,0.0,-4.0,-0.19,-100
2013,45.0,-2.0,-0.1,0.0,3.0,0.0,-4.0,-0.19,-20099
2014,37.0,-2.0,-0.14,-2.0,2.0,0.0,0.0,0.0,0
2015,41.0,-4.0,-1.0,-2.0,-3.0,-0.0,-4.0,-1.0,-101
2016,80.0,2.0,0.22,4.0,10.0,2.5,-2.0,-0.22,150
2017,134.0,-3.0,-0.34,-2.0,64.0,0.0,-4.0,-0.44,-249
2018,163.0,-5.0,-0.5,-4.0,69.0,0.0,-2.0,-0.2,-67
2019,150.0,-15.0,-1.35,-9.0,68.0,0.0,-4.0,-0.36,-200
2020,149.0,-15.0,-1.31,-9.0,71.0,0.0,-6.0,-0.46,0
