Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,40.0,4.0,0.12,4.0,0.0,0.0,6.0,0.19,0
2011,92.0,5.0,0.19,22.0,-92.0,-0.0,13.0,0.48,24
2012,102.0,6.0,0.17,26.0,-98.0,-0.0,5.0,0.14,19
2013,105.0,-3.0,-0.09,18.0,-58.0,-0.0,-8.0,-0.23,-149
2014,117.0,-17.0,-0.49,11.0,-6.0,-0.0,-49.0,-1.4,-468
2015,138.0,-19.0,-0.52,18.0,7.0,0.39,-4.0,-0.11,-11
2016,157.0,-25.0,-0.66,25.0,6.0,0.24,8.0,0.21,-31
2017,203.0,-17.0,-0.44,51.0,-14.0,-0.0,25.0,0.64,31
2018,249.0,2.0,0.04,78.0,13.0,0.17,-15.0,-0.36,111
2019,262.0,-10.0,-0.22,80.0,84.0,1.05,-25.0,-0.58,-597
