Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,327.0,-54.0,0.48,-25.0,0.0,0.0,16.0,-0.14,0
2010,558.0,8.0,0.6,56.0,251.0,4.48,42.0,3.23,114
2011,656.0,20.0,0.93,77.0,188.0,2.44,95.0,4.52,149
2012,680.0,35.0,1.64,99.0,167.0,1.69,85.0,4.05,74
2013,601.0,65.0,2.95,112.0,110.0,0.98,95.0,4.32,85
2014,699.0,77.0,3.48,122.0,99.0,0.81,121.0,5.5,18
2015,766.0,57.0,2.69,167.0,249.0,1.49,149.0,7.1,-25
2016,797.0,37.0,1.75,131.0,276.0,2.11,115.0,5.48,-35
2017,806.0,-170.0,1.36,-143.0,335.0,0.0,76.0,-0.61,-559
2018,876.0,13.0,1.07,92.0,273.0,2.97,88.0,7.33,107
2019,964.0,40.0,1.8,109.0,198.0,1.82,110.0,5.0,207
2020,982.0,-5.0,-0.33,44.0,301.0,6.84,93.0,4.43,-112
