Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3166.0,470.0,2.77,851.0,1951.0,2.29,406.0,2.39,0
2011,3291.0,220.0,1.27,688.0,1933.0,2.81,328.0,1.9,-53
2012,3352.0,-433.0,-2.5,201.0,1853.0,9.22,390.0,2.25,-296
2013,3529.0,377.0,5.71,632.0,1530.0,2.42,449.0,6.8,187
2014,3667.0,373.0,5.57,658.0,1662.0,2.53,477.0,7.12,-1
2015,3687.0,384.0,5.66,456.0,2734.0,6.0,244.0,3.59,2
2016,7703.0,438.0,3.19,1136.0,2995.0,2.64,848.0,6.19,14
2017,8014.0,592.0,4.38,1383.0,3505.0,2.53,787.0,5.83,35
2018,-6349.0,715.0,5.44,1348.0,3542.0,2.63,1234.0,9.42,20
2019,-6352.0,787.0,6.04,1429.0,3871.0,2.71,1165.0,8.96,10
