Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,13.0,2.0,0.18,3.0,25.0,8.33,-2.0,-0.18,0
2011,46.0,9.0,0.9,17.0,-22.0,-0.0,7.0,0.7,347
2012,55.0,13.0,1.3,24.0,66.0,2.75,6.0,0.6,44
2013,66.0,7.0,0.44,16.0,88.0,5.5,12.0,0.75,-46
2014,85.0,14.0,0.83,29.0,174.0,6.0,11.0,0.65,99
2015,119.0,23.0,1.09,43.0,251.0,5.84,21.0,1.0,64
2016,171.0,38.0,1.41,79.0,383.0,4.85,62.0,2.3,65
2017,277.0,59.0,1.56,121.0,562.0,4.64,81.0,2.13,55
2018,422.0,122.0,2.24,196.0,734.0,3.74,287.0,5.31,106
2019,480.0,158.0,2.62,221.0,597.0,2.7,177.0,2.95,29
