Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1608.0,33.0,0.72,100.0,221.0,2.21,65.0,1.41,0
2011,1815.0,59.0,1.28,127.0,183.0,1.44,68.0,1.48,76
2012,2042.0,74.0,1.56,166.0,236.0,1.42,71.0,1.51,24
2013,2239.0,71.0,1.45,158.0,224.0,1.42,56.0,1.14,-4
2014,2325.0,52.0,1.07,128.0,197.0,1.54,22.0,0.45,-26
2015,2514.0,61.0,1.22,151.0,174.0,1.15,92.0,1.84,16
2016,4125.0,90.0,1.5,303.0,1100.0,3.63,98.0,1.63,46
2017,4374.0,100.0,1.64,331.0,626.0,1.89,279.0,4.57,10
2018,6415.0,98.0,1.42,405.0,2477.0,6.12,498.0,7.22,-1
2019,7103.0,-12.0,-0.18,426.0,2521.0,5.92,166.0,2.44,-111
2020,7057.0,-34.0,-0.5,401.0,2680.0,6.68,377.0,5.54,-200
