Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-10.0,-0.32,-6.0,0.0,0.0,-6.0,-0.19,0
2011,0.0,-21.0,-0.67,-19.0,-30.0,-0.0,-19.0,-0.61,-122
2012,0.0,-18.0,-0.58,-21.0,-46.0,-0.0,-22.0,-0.71,14
2013,3.0,-49.0,-1.58,-44.0,-8.0,-0.0,-39.0,-1.26,-182
2014,7.0,-36.0,-0.9,-29.0,-43.0,-0.0,-24.0,-0.6,27
2015,19.0,-28.0,-0.63,-21.0,1.0,0.0,-46.0,-1.05,22
2016,32.0,-31.0,-0.6,-19.0,4.0,0.0,-27.0,-0.52,-11
2017,34.0,-20.0,-0.31,-11.0,11.0,0.0,-15.0,-0.23,36
2018,45.0,23.0,0.28,-4.0,25.0,0.0,-14.0,-0.16,226
2019,51.0,-9.0,-2.25,-2.0,29.0,0.0,-6.0,-1.5,-133
2020,53.0,-8.0,-1.95,0.0,29.0,0.0,-6.0,-1.2,12
