Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,15040.0,3534.0,4.26,7464.0,3690.0,0.49,2810.0,3.39,0
2010,18982.0,5544.0,6.07,10091.0,1017.0,0.1,4861.0,5.31,56
2011,20880.0,5747.0,6.07,10220.0,-1285.0,-0.0,4086.0,4.31,3
2012,18010.0,3980.0,4.19,7020.0,-178.0,-0.0,280.0,0.3,-30
2013,20921.0,3441.0,3.44,8135.0,18721.0,2.3,853.0,0.85,-13
2014,20001.0,-745.0,-0.71,3596.0,18385.0,5.11,-3010.0,-2.9,-121
2015,14607.0,-12089.0,-11.16,-10014.0,20147.0,0.0,-3133.0,-2.9,-1522
2016,14830.0,-4025.0,-3.05,-133.0,11782.0,0.0,916.0,0.69,66
2017,16403.0,2095.0,1.45,5396.0,8670.0,1.61,3272.0,2.26,152
2018,18628.0,2894.0,1.96,6584.0,6924.0,1.05,1892.0,1.3,38
2019,14402.0,-189.0,-0.14,2365.0,7806.0,3.3,-1170.0,-0.81,-106
