Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,295.0,18.0,1.8,37.0,-33.0,-0.0,17.0,1.7,0
2012,342.0,20.0,2.0,41.0,-40.0,-0.0,15.0,1.5,11
2013,349.0,16.0,1.6,34.0,-43.0,-0.0,9.0,0.9,-20
2014,346.0,17.0,1.7,36.0,-46.0,-0.0,23.0,2.3,6
2015,362.0,18.0,1.8,41.0,-32.0,-0.0,7.0,0.7,5
2016,412.0,16.0,1.6,45.0,108.0,2.4,12.0,1.2,-11
2017,482.0,21.0,2.1,58.0,95.0,1.64,23.0,2.3,31
2018,502.0,-10.0,-1.0,10.0,95.0,9.5,10.0,1.0,-147
2019,555.0,23.0,2.3,57.0,74.0,1.3,36.0,3.6,330
2020,540.0,25.0,2.5,61.0,59.0,0.97,37.0,3.7,8
