Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3.0,-32.0,-0.99,-30.0,0.0,0.0,-12.0,-0.38,0
2011,83.0,12.0,1.72,13.0,-70.0,-0.0,15.0,2.14,137
2012,12.0,-35.0,1.64,-34.0,-58.0,-0.0,-32.0,1.52,-391
2013,6.0,-41.0,1.69,-39.0,-65.0,-0.0,-31.0,1.29,-17
2014,42.0,4.0,4.0,5.0,-119.0,-0.0,13.0,13.0,109
2015,8.0,-38.0,2.21,-37.0,-74.0,-0.0,-42.0,2.47,-1047
2016,68.0,12.0,2.4,16.0,-89.0,-0.0,17.0,3.4,131
2017,9.0,-49.0,-49.0,-55.0,-41.0,-0.0,-56.0,-56.0,-507
2018,14.0,-66.0,-66.0,-64.0,-86.0,-0.0,-48.0,-48.0,-34
2019,29.0,-69.0,-14.33,-66.0,-24.0,-0.0,-68.0,-0.43,-4
