Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,5765.0,62.0,0.1,255.0,0.0,0.0,519.0,0.84,0
2009,9607.0,241.0,0.41,919.0,1885.0,2.05,342.0,0.6,288
2010,10337.0,871.0,1.53,1083.0,1140.0,1.05,457.0,0.81,261
2011,11283.0,1015.0,1.76,1727.0,815.0,0.47,1428.0,2.52,16
2012,11767.0,1201.0,2.1,2021.0,617.0,0.31,1008.0,1.79,18
2013,12088.0,1385.0,2.41,2262.0,652.0,0.29,945.0,1.66,15
2014,12670.0,1497.0,2.63,2408.0,1421.0,0.59,1754.0,3.11,8
2015,12743.0,1636.0,2.97,2692.0,3040.0,1.13,1565.0,2.86,9
2016,13027.0,1795.0,3.37,2685.0,3781.0,1.41,1758.0,3.31,9
2017,13796.0,1512.0,2.85,2908.0,4282.0,1.47,1599.0,3.04,-15
2018,14671.0,1670.0,3.2,2976.0,4758.0,1.6,2117.0,4.09,10
2019,16135.0,1773.0,3.45,3122.0,10801.0,3.46,1950.0,3.82,6
2020,16675.0,1813.0,3.53,3284.0,12391.0,3.77,1542.0,3.02,2
