Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1657.0,239.0,1.88,481.0,1106.0,2.3,417.0,3.31,0
2010,1801.0,273.0,2.21,540.0,904.0,1.67,351.0,2.83,14
2011,1836.0,241.0,2.0,577.0,913.0,1.58,407.0,3.36,-11
2012,2016.0,279.0,2.34,586.0,1609.0,2.75,496.0,4.17,15
2013,2232.0,358.0,2.95,729.0,1226.0,1.68,567.0,4.69,28
2014,2366.0,372.0,3.08,772.0,1417.0,1.84,613.0,5.07,3
2015,2597.0,433.0,3.67,828.0,1134.0,1.37,767.0,6.5,16
2016,3051.0,493.0,4.15,993.0,2623.0,2.64,821.0,6.9,13
2017,3268.0,596.0,4.96,1020.0,2478.0,2.43,814.0,6.78,20
2018,3306.0,304.0,2.49,659.0,2587.0,3.93,670.0,5.54,-48
2019,247.0,-400.0,-3.29,-6405.0,3129.0,0.0,314.0,2.57,-231
2020,355.0,266.0,2.16,-5641.0,3310.0,0.0,313.0,2.57,166
