Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,26.0,-1.0,-0.17,0.0,0.0,0.0,0.0,0.0,0
2011,178.0,9.0,1.5,18.0,-43.0,-0.0,-5.0,-0.83,1009
2012,201.0,13.0,2.17,24.0,-32.0,-0.0,-10.0,-1.67,44
2013,191.0,7.0,1.17,13.0,-39.0,-0.0,9.0,1.5,-46
2014,220.0,13.0,2.17,22.0,-50.0,-0.0,11.0,1.83,85
2015,217.0,13.0,2.17,25.0,-54.0,-0.0,21.0,3.5,0
2016,226.0,11.0,1.83,20.0,-40.0,-0.0,-11.0,-1.83,-15
2017,241.0,13.0,2.17,22.0,-65.0,-0.0,24.0,4.0,18
2018,299.0,19.0,3.16,33.0,-76.0,-0.0,16.0,2.67,46
2019,261.0,16.0,2.66,24.0,-56.0,-0.0,-9.0,-1.5,-15
2020,230.0,9.0,1.5,14.0,-52.0,-0.0,-8.0,-1.33,-43
