Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1335.0,43.0,0.77,116.0,0.0,0.0,105.0,1.88,0
2011,3652.0,-26.0,-0.5,274.0,1188.0,4.34,6.0,0.12,-160
2012,3533.0,48.0,0.93,406.0,952.0,2.34,239.0,4.69,284
2013,3296.0,57.0,1.09,406.0,813.0,2.0,190.0,3.65,18
2014,3235.0,-22.0,-0.43,303.0,1197.0,3.95,-353.0,-6.92,-138
2015,3094.0,116.0,2.28,530.0,1438.0,2.71,-283.0,-5.55,627
2016,3120.0,-162.0,-3.18,111.0,1990.0,17.93,-628.0,-12.31,-239
2017,3202.0,426.0,8.03,679.0,2002.0,2.95,74.0,1.4,362
2018,1608.0,279.0,5.34,811.0,2471.0,3.05,-295.0,-5.67,-34
2019,2970.0,339.0,6.63,926.0,2473.0,2.67,85.0,1.67,21
