Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,190.0,18.0,0.64,76.0,0.0,0.0,14.0,0.5,0
2011,347.0,25.0,0.87,146.0,778.0,5.33,90.0,3.21,38
2012,476.0,4.0,0.36,259.0,1200.0,4.63,47.0,4.27,-84
2013,599.0,29.0,0.73,347.0,1216.0,3.5,58.0,1.53,623
2014,635.0,14.0,0.73,238.0,1344.0,5.65,80.0,4.21,-51
2015,774.0,-2.0,0.68,265.0,1372.0,5.18,99.0,-33.0,-114
2016,740.0,16.0,0.64,261.0,1363.0,5.22,94.0,3.76,904
2017,1057.0,67.0,2.17,328.0,2325.0,7.09,29.0,0.94,318
2018,1398.0,-48.0,2.17,451.0,2324.0,5.15,115.0,-5.23,-171
2019,1335.0,-18.0,-0.26,449.0,2265.0,5.04,121.0,1.73,62
2020,1322.0,4.0,0.05,460.0,2220.0,4.83,143.0,2.04,122
