Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4144.0,834.0,0.72,2279.0,0.0,0.0,-43.0,-0.04,0
2011,3412.0,-157.0,-2.25,2536.0,98090.0,38.68,5493.0,78.47,-118
2012,4465.0,1196.0,-0.32,2895.0,80949.0,27.96,5049.0,-1.44,867
2013,4263.0,361.0,-2.22,3221.0,76695.0,23.81,2501.0,-15.44,-69
2014,4651.0,1150.0,1.88,4182.0,72094.0,17.24,3403.0,5.6,217
2015,4861.0,1289.0,-1.22,4194.0,72187.0,17.21,5111.0,-4.88,12
2016,5437.0,1067.0,2.14,3963.0,65254.0,16.47,4567.0,9.21,-17
2017,5765.0,929.0,2.02,3366.0,54795.0,16.28,4079.0,8.96,-12
2018,5804.0,1263.0,2.93,3271.0,53370.0,16.32,4150.0,9.7,35
2019,6394.0,1715.0,4.35,3522.0,48026.0,13.64,4050.0,10.31,35
2020,6208.0,1022.0,2.55,2642.0,40106.0,15.18,3783.0,10.09,-40
