Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,138.0,10.0,0.91,0.0,0.0,0.0,0.0,0.0,0
2011,561.0,-2.0,-0.19,17.0,-118.0,-0.0,8.0,0.73,-119
2012,689.0,29.0,2.64,58.0,-86.0,-0.0,-31.0,-2.82,1557
2013,639.0,40.0,3.65,56.0,-103.0,-0.0,17.0,1.55,37
2014,645.0,27.0,2.26,42.0,-100.0,-0.0,-5.0,-0.42,-32
2015,660.0,9.0,0.83,35.0,-40.0,-0.0,-20.0,-1.82,-66
2016,563.0,13.0,1.17,29.0,-94.0,-0.0,70.0,6.36,44
2017,393.0,-10.0,-0.9,-4.0,-92.0,-0.0,31.0,2.82,-176
2018,447.0,-6.0,-0.54,4.0,-47.0,-0.0,-32.0,-2.91,39
2019,515.0,10.0,0.9,23.0,-122.0,-0.0,62.0,5.64,266
2020,540.0,14.0,1.26,27.0,-118.0,-0.0,54.0,4.91,39
