Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,28035.0,1573.0,3.58,5548.0,27814.0,5.01,1760.0,4.03,0
2011,29682.0,2842.0,5.72,7356.0,26679.0,3.63,2254.0,4.55,80
2012,33013.0,2006.0,4.36,6397.0,28225.0,4.41,2313.0,5.04,-29
2013,38040.0,1996.0,4.32,6590.0,27962.0,4.24,1737.0,3.77,0
2014,40087.0,2373.0,5.25,7378.0,28860.0,3.91,2272.0,5.05,18
2015,43591.0,2696.0,6.32,7650.0,29747.0,3.89,2359.0,5.54,13
2016,41490.0,3432.0,8.67,8467.0,30730.0,3.63,2893.0,7.32,27
2017,43614.0,2743.0,7.35,8227.0,32326.0,3.93,2411.0,6.48,-20
2018,46677.0,4389.0,12.35,9379.0,32319.0,3.45,3188.0,8.98,60
2019,51336.0,4145.0,11.89,9862.0,33101.0,3.36,3444.0,9.9,-5
