Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3648.0,31.0,0.13,28.0,348.0,12.43,-282.0,-1.17,0
2011,4101.0,-139.0,-0.54,-236.0,819.0,0.0,-96.0,-0.38,-548
2012,4481.0,-67.0,-0.26,-127.0,471.0,0.0,536.0,2.1,51
2013,5010.0,445.0,1.74,671.0,416.0,0.62,685.0,2.67,764
2014,5056.0,408.0,1.58,607.0,829.0,1.37,-183.0,-0.71,-8
2015,5226.0,420.0,1.62,629.0,793.0,1.26,685.0,2.64,2
2016,5353.0,465.0,1.79,684.0,1383.0,2.02,635.0,2.45,10
2017,5687.0,559.0,2.14,723.0,1323.0,1.83,452.0,1.73,20
2018,5424.0,370.0,1.22,438.0,881.0,2.01,758.0,2.52,-33
2019,7992.0,1054.0,3.48,3892.0,896.0,0.23,935.0,3.11,184
